,name,address,city,rating,description,link,lon,lat
294,Hôtel du Nord,"24, rue Sommeiller, Annecy",Annecy,8.3,"Situé dans le centre d'Annecy, l'Hôtel du Nord propose un hébergement 2 étoiles, une réception ouverte 24h/24 et 7 j/7 et une connxion Wi-Fi gratuite, à quelques minutes du lac, de boutiques, de bars,...Lire plus…",https://www.booking.com/hotel/fr/hoteldunordannecy.fr.html?,,
295,Icône Hôtel - Annecy,"1 Faubourg des Balmettes, Annecy",Annecy,7.9,"Situé dans le centre-ville d'Annecy, à 10 minutes à pied du lac d'Annecy et à 33 km de la station de ski de La Clusaz, l'Icône Hôtel- Annecy vous propose un salon commun, une bagagerie et une...Lire plus…",https://www.booking.com/hotel/fr/ica-ne.fr.html?,,
296,Allobroges Park Hôtel,"11 rue Sommeiller, Annecy",Annecy,8.8,"L'établissement 3 étoiles Allobroges Park Hôtel vous accueille dans le centre-ville d'Annecy, à 10 minutes à pied du château d'Annecy. Lire plus…",https://www.booking.com/hotel/fr/tiallobroges.fr.html?,,
297,Hôtel de Bonlieu,"5 Rue de Bonlieu, Annecy",Annecy,8.5,"Situé à 500 mètres du lac d'Annecy et à 12 minutes à pied du château, l'Hôtel de Bonlieu propose une réception ouverte 24h/24 ainsi que des hébergements dotés d'une connexion Wi-Fi gratuite. Lire plus…",https://www.booking.com/hotel/fr/hoteldebonlieu.fr.html?,,
298,Hotel Novel Restaurant La Mamma,"69, Av. De France, Annecy",Annecy,6.9,"Situé à Annecy, l'Hotel Novel Restaurant La Mamma propose un parking public gratuit à 5 minutes de route du lac. Lire plus…",https://www.booking.com/hotel/fr/logis-de-france-novel-rest-la-mamma.fr.html?,,
299,Hotel Bellevue,"90 avenue de Génève, Annecy",Annecy,7.9,"Doté d'un restaurant, l'Hotel Bellevue est situé à 3 km du lac d'Annecy et du centre-ville d'Annecy. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement. Lire plus…",https://www.booking.com/hotel/fr/bellevue-annecy.fr.html?,,
300,Novotel Grenoble Centre,"7 Place Robert Schuman, Grenoble",Grenoble,7.8,"Le Novotel Grenoble Centre est installé au cœur du quartier des affaires de Grenoble, à seulement quelques pas de la gare TGV. Lire plus…",https://www.booking.com/hotel/fr/grenoble-centre.fr.html?,,
301,Residhome Grenoble Caserne De Bonne,"21 Rue Lazare Carnot, Grenoble",Grenoble,  8,"Le Residhome Grenoble Caserne De Bonne est un établissement 4 étoiles situé à Grenoble, à seulement 10 minutes à pied du centre-ville. Lire plus…",https://www.booking.com/hotel/fr/residhome-prestige-grenoble-caserne-de-bonne.fr.html?,,
302,Hôtel d’Angleterre Grenoble Hyper-Centre,"5, place Victor Hugo, Grenoble",Grenoble,  8,"L'Hôtel d'Angleterre Grenoble Hyper-Centre est situé au cœur de Grenoble, face aux jardins de la place Victor Hugo et à seulement 1 minute à pied de l'arrêt de tramway Victor Hugo. Lire plus…",https://www.booking.com/hotel/fr/tiangleterre.fr.html?,,
303,Citadines City Centre Grenoble,"9, Rue de Strasbourg, Grenoble",Grenoble,8.2,"Le Citadines City Centre Grenoble est situé dans une zone commerciale de Grenoble, à 350 mètres de la place Verdun et à 10 minutes à pied du centre-ville. Lire plus…",https://www.booking.com/hotel/fr/citadines-aparthotel-grenoble.fr.html?,,
304,Le Grand Hôtel Grenoble,"5 rue de la Republique, Grenoble",Grenoble,8.8,"Le Grand Hôtel Grenoble est un établissement 4 étoiles situé dans le centre-ville de Grenoble, à 10 mètres de la place Grenette. Les chambres sont insonorisées et climatisées. Lire plus…",https://www.booking.com/hotel/fr/le-grand-grenoble-centre.fr.html?,,
305,Okko Hotels Grenoble Jardin Hoche,"23 rue Hoche, Grenoble",Grenoble,8.8,"Situé à Grenoble, à proximité immédiate du jardin Hoche, l’Okko Hotels Grenoble Jardin Hoche possède un sauna et une salle de sport. Lire plus…",https://www.booking.com/hotel/fr/okko-hotels-grenoble-jardin-hoche.fr.html?,,
306,Residhotel Grenette,"12 Rue De Palanka, Grenoble",Grenoble,7.7,"Le Residhotel Grenette est situé dans le centre de Grenoble, à 3 minutes à pied de la place Victor Hugo. Il propose un hébergement indépendant avec une connexion Wi-Fi gratuite. Lire plus…",https://www.booking.com/hotel/fr/le-royal-grenoble.fr.html?,,
307,Maison Barbillon Grenoble,"10, Rue Barbillon, Grenoble",Grenoble,8.3,"La Maison Barbillon Grenoble vous accueille à Grenoble, à seulement 100 mètres de la gare. Lire plus…",https://www.booking.com/hotel/fr/maison-barbillon-grenoble.fr.html?,,
308,Residhotel Le Central'Gare,"8 Place de la Gare, Grenoble",Grenoble,7.9,Le Residhotel Le Central'Gare propose des hébergements indépendants avec une connexion Wi-Fi gratuite. Lire plus…,https://www.booking.com/hotel/fr/residhotel-le-central-gare.fr.html?,,
309,Le Hüb - Grenoble,"25 Avenue Doyen Louis Weil, Grenoble",Grenoble,8.4,"Le Hüb - Grenoble vous accueille à 300 mètres du centre de congrès World Trade Center Grenoble. Il propose un salon commun, un restaurant, un bar et un jardin. Lire plus…",https://www.booking.com/hotel/fr/le-hub-grenoble.fr.html?,,
310,Kyriad Grenoble Centre,"116 Cours de la Libération, Grenoble",Grenoble,7.9,"Situé à Grenoble, à 200 mètres du stade Lesdiguières, le Kyriad Grenoble Centre vous accueille dans un hôtel 3 étoiles doté d'une réception ouverte 24h/24 et d'une connexion Wi-Fi gratuite. Lire plus…",https://www.booking.com/hotel/fr/qualityhotelgrenoble.fr.html?,,
